mode,l,m,n,theory,operator,derivative_order,parity,branch,k,coefficient_re,coefficient_im,maximum_fit_order,source_file,source_commit,source_repository,source_paper,license
222,2,2,2,cubic_odd,lambda_odd,6,breaking,minus,7,-17.911,14.162,11,cubic_odd_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,cubic_odd,lambda_odd,6,breaking,minus,8,12.249,-1.1814,11,cubic_odd_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,cubic_odd,lambda_odd,6,breaking,minus,9,-10.069,-8.8769,11,cubic_odd_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,cubic_odd,lambda_odd,6,breaking,minus,10,-4.3537,7.2436,11,cubic_odd_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,cubic_odd,lambda_odd,6,breaking,minus,11,0.0,-6.4763,11,cubic_odd_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,0,-2.2939,-3.4078,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,1,-9.0444,3.0085,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,2,6.0075,27.441,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,3,66.918,-5.656,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,4,-7.577,-116.65,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,5,-161.54,16.355,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,6,29.164,166.44,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,7,117.19,-55.757,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,8,-72.181,-55.984,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,9,24.382,69.083,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,10,38.154,-7.0375,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,plus,11,-45.596,0.0,11,quartic_1_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,0,-0.41544,3.4392,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,1,11.085,4.1015,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,2,9.0911,-43.523,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,3,-106.29,-37.374,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,4,-76.214,170.28,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,5,219.48,92.835,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,6,75.601,-233.62,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,7,-190.38,-23.533,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,8,47.032,109.9,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,9,10.84,-92.762,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,10,-86.816,-4.456,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_1,epsilon1,8,preserving,minus,11,62.729,0.0,11,quartic_1_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,0,0.0,0.0,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,1,7.274,-1.0728,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,2,-4.7558,-30.682,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,3,-70.256,6.126,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,4,10.562,116.65,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,5,159.31,-18.117,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,6,-27.428,-163.09,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,7,-116.97,52.208,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,8,70.098,46.753,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,9,-22.855,-67.758,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,10,-26.342,59.177,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,11,45.879,24.58,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,plus,12,-46.611,0.0,12,quartic_2_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,0,-2.596,-2.8232,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,1,-17.329,-0.95108,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,2,-13.946,46.933,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,3,96.797,38.044,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,4,67.801,-165.72,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,5,-227.91,-95.046,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,6,-87.238,235.02,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,7,184.4,20.764,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,8,-58.679,-110.33,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,9,-17.387,82.666,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,10,77.037,-27.483,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_2,epsilon2,8,preserving,minus,11,-60.49,0.0,11,quartic_2_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,0,1.1884,2.3361,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,1,11.022,-0.29933,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,2,1.2367,-37.033,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,3,-85.554,-11.487,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,4,-23.903,144.36,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,5,195.57,28.607,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,6,16.328,-202.89,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,7,-154.83,23.392,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,8,67.268,76.155,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,9,-1.2661,-75.838,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,10,-61.558,39.456,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,plus,11,31.022,0.0,11,quartic_3_plus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,0,-1.1884,-2.3361,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,1,-11.022,0.29933,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,2,-1.2367,37.033,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,3,85.554,11.487,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,4,23.903,-144.36,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,5,-195.57,-28.607,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,6,-16.328,202.89,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,7,154.83,-23.392,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,8,-67.268,-76.155,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,9,1.2661,75.838,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,10,61.558,-39.456,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
222,2,2,2,quartic_3,epsilon3,8,breaking,minus,11,-31.022,0.0,11,quartic_3_minus_l2_m2_n2.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,plus,0,-0.26504,0.15011,10,cubic_even_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,plus,1,0.57011,0.42812,10,cubic_even_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,plus,2,1.4091,-0.45415,10,cubic_even_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,plus,3,0.50549,-1.614,10,cubic_even_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,plus,4,-1.096,-1.0172,10,cubic_even_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,plus,5,-1.1984,0.44618,10,cubic_even_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,plus,6,-0.41291,0.83319,10,cubic_even_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,plus,7,-0.16801,0.58161,10,cubic_even_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,plus,8,-0.19403,0.6177,10,cubic_even_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,plus,9,-0.087259,0.61567,10,cubic_even_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,plus,10,0.0,0.24361,10,cubic_even_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,minus,0,0.3426,-0.13403,10,cubic_even_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,minus,1,-0.36828,-0.45467,10,cubic_even_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,minus,2,-1.2993,0.30556,10,cubic_even_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,minus,3,-0.63255,1.4792,10,cubic_even_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,minus,4,0.84936,1.0875,10,cubic_even_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,minus,5,1.0194,-0.20916,10,cubic_even_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,minus,6,0.33114,-0.5779,10,cubic_even_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,minus,7,0.126,-0.36573,10,cubic_even_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,minus,8,0.17881,-0.39194,10,cubic_even_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
